Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","178","Congo","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","1.24","E","Estimated value","Estimated Value"
"RP","Pesticides Use","178","Congo","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.14","E","Estimated value","Estimated Value"
"RP","Pesticides Use","178","Congo","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","1.23","E","Estimated value","Estimated Value"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","884.99","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","178","Congo","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","1.29","E","Estimated value","Estimated Value"
"RP","Pesticides Use","178","Congo","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.15","E","Estimated value","Estimated Value"
"RP","Pesticides Use","178","Congo","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","1.29","E","Estimated value","Estimated Value"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1309","Insecticides","2018","2018","t","107.55","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1309","Insecticides","2019","2019","t","132.37","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1309","Insecticides","2020","2020","t","165.65","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1309","Insecticides","2021","2021","t","190.27","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1309","Insecticides","2022","2022","t","202.57","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1320","Herbicides","2018","2018","t","3.25","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1320","Herbicides","2019","2019","t","3.48","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1320","Herbicides","2020","2020","t","3.62","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1320","Herbicides","2021","2021","t","3.7","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1320","Herbicides","2022","2022","t","3.8","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","360.28","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","443.43","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","554.93","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","637.42","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","178","Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","678.62","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","29.33","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","92.26","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","88.56","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","22.87","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","22.87","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1309","Insecticides","2018","2018","t","7.17","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1309","Insecticides","2019","2019","t","14.91","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1309","Insecticides","2020","2020","t","23.81","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1309","Insecticides","2021","2021","t","5.1","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1309","Insecticides","2022","2022","t","5.1","I","Imputed value","Imputed value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1320","Herbicides","2018","2018","t","19.34","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1320","Herbicides","2019","2019","t","62.45","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1320","Herbicides","2020","2020","t","55.87","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1320","Herbicides","2021","2021","t","16.08","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1320","Herbicides","2022","2022","t","16.08","I","Imputed value","Imputed value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","2.27","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","13.7","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","7.58","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","1.24","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","1.24","I","Imputed value","Imputed value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1341","Plant Growth Regulators","2018","2018","t","0.55","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1341","Plant Growth Regulators","2019","2019","t","1.19","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","t","1.3","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1341","Plant Growth Regulators","2021","2021","t","0.43","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1341","Plant Growth Regulators","2022","2022","t","0.43","I","Imputed value","Imputed value"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","0.01","A","Official figure","Official figure"
"RP","Pesticides Use","384","Côte d'Ivoire","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","0.01","I","Imputed value","Imputed value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","1045.35","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","0.07","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.09","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","1013.68","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","0.06","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.09","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","961.9","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","0.06","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.08","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","952.85","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","0.06","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","0.07","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","948.33","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","0.06","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.01","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","0.07","E","Estimated value","Estimated Value"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1309","Insecticides","2018","2018","t","287.87","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1309","Insecticides","2019","2019","t","278.82","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1309","Insecticides","2020","2020","t","264.58","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1309","Insecticides","2021","2021","t","261.93","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1309","Insecticides","2022","2022","t","260.32","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1320","Herbicides","2018","2018","t","336.62","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1320","Herbicides","2019","2019","t","324.49","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1320","Herbicides","2020","2020","t","307.83","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1320","Herbicides","2021","2021","t","304.85","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1320","Herbicides","2022","2022","t","303.91","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","350.64","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","341.04","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","322.7","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","318.95","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","316.83","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1341","Plant Growth Regulators","2018","2018","t","57.6","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1341","Plant Growth Regulators","2019","2019","t","56.47","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","t","53.8","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1341","Plant Growth Regulators","2021","2021","t","53.79","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1341","Plant Growth Regulators","2022","2022","t","53.81","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","10.02","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","10.43","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","10.72","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","11.13","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","11.29","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1355","Other Pesticides nes","2018","2018","t","2.59","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1355","Other Pesticides nes","2019","2019","t","2.44","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","t","2.27","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1355","Other Pesticides nes","2021","2021","t","2.2","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","180","Democratic Republic of the Congo","5157","Agricultural Use","1355","Other Pesticides nes","2022","2022","t","2.17","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","18.41","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","262","Djibouti","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","6.58","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.23","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","18.41","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","262","Djibouti","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","6.35","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.22","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","18.41","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","262","Djibouti","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","4.72","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.21","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","18.41","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","262","Djibouti","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","4.72","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","0.22","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","18.41","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","262","Djibouti","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","4.72","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.02","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","0.22","E","Estimated value","Estimated Value"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1309","Insecticides","2018","2018","t","5.07","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1309","Insecticides","2019","2019","t","5.06","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1309","Insecticides","2020","2020","t","5.06","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1309","Insecticides","2021","2021","t","5.06","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1309","Insecticides","2022","2022","t","5.05","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1320","Herbicides","2018","2018","t","5.93","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1320","Herbicides","2019","2019","t","5.89","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1320","Herbicides","2020","2020","t","5.89","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1320","Herbicides","2021","2021","t","5.89","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1320","Herbicides","2022","2022","t","5.9","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","6.18","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","6.19","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","6.18","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","6.16","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","6.15","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1341","Plant Growth Regulators","2018","2018","t","1.01","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1341","Plant Growth Regulators","2019","2019","t","1.03","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","t","1.03","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1341","Plant Growth Regulators","2021","2021","t","1.04","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1341","Plant Growth Regulators","2022","2022","t","1.04","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","0.18","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","0.19","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","0.21","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","0.21","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","0.22","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1355","Other Pesticides nes","2018","2018","t","0.05","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1355","Other Pesticides nes","2019","2019","t","0.04","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","t","0.04","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1355","Other Pesticides nes","2021","2021","t","0.04","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","262","Djibouti","5157","Agricultural Use","1355","Other Pesticides nes","2022","2022","t","0.04","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","818","Egypt","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","11277.41","I","Imputed value","Imputed value"
"RP","Pesticides Use","818","Egypt","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","2.92","E","Estimated value","Estimated Value"
"RP","Pesticides Use","818","Egypt","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.11","E","Estimated value","Estimated Value"
"RP","Pesticides Use","818","Egypt","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.34","E","Estimated value","Estimated Value"
"RP","Pesticides Use","818","Egypt","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","12909.11","I","Imputed value","Imputed value"
"RP","Pesticides Use","818","Egypt","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","3.29","E","Estimated value","Estimated Value"
"RP","Pesticides Use","818","Egypt","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.12","E","Estimated value","Estimated Value"
"RP","Pesticides Use","818","Egypt","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.37","E","Estimated value","Estimated Value"
"RP","Pesticides Use","818","Egypt","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","11747.64","I","Imputed value","Imputed value"
