soil_soc_0-5cm,soil_soc_5-15cm,soil_soc_15-30cm,soil_soc_30-60cm,soil_soc_60-100cm,soil_soc_100-200cm,soil_cec_0-5cm,soil_cec_5-15cm,soil_cec_15-30cm,soil_cec_30-60cm,soil_cec_60-100cm,soil_cec_100-200cm,soil_phh2o_0-5cm,soil_phh2o_5-15cm,soil_phh2o_15-30cm,soil_phh2o_30-60cm,soil_phh2o_60-100cm,soil_phh2o_100-200cm,soil_clay_0-5cm,soil_clay_5-15cm,soil_clay_15-30cm,soil_clay_30-60cm,soil_clay_60-100cm,soil_clay_100-200cm,soil_silt_0-5cm,soil_silt_5-15cm,soil_silt_15-30cm,soil_silt_30-60cm,soil_silt_60-100cm,soil_silt_100-200cm,soil_sand_0-5cm,soil_sand_5-15cm,soil_sand_15-30cm,soil_sand_30-60cm,soil_sand_60-100cm,soil_sand_100-200cm,soil_Longitude,soil_Latitude,soil_index_right,soil_Country,soil_soil_Longitude,soil_soil_Latitude,Country,Latitude,Longitude,PRECTOTCORR_-12.84,IMERG_PRECTOT_-12.84,PS_-12.84,WS2M_-12.84,WS2M_MAX_-12.84,DATE,PRECTOTCORR_-14.84,IMERG_PRECTOT_-14.84,PS_-14.84,WS2M_-14.84,WS2M_MAX_-14.84,PRECTOTCORR_-16.84,IMERG_PRECTOT_-16.84,PS_-16.84,WS2M_-16.84,WS2M_MAX_-16.84
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.48,3.08,6.14,2021-12-26,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.61,4.21,7.2,2021-12-27,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.52,3.78,6.09,2021-12-28,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.53,3.34,5.8,2021-12-29,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.43,2.8,4.6,2021-12-30,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.47,3.37,5.4,2021-12-31,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.56,3.78,6.69,2022-01-01,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.53,3.64,6.35,2022-01-02,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.45,3.43,5.41,2022-01-03,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.39,3.44,4.93,2022-01-04,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.48,3.38,5.15,2022-01-05,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.47,3.49,5.43,2022-01-06,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.43,3.13,5.57,2022-01-07,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.41,3.29,5.48,2022-01-08,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.49,4.41,6.59,2022-01-09,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.54,3.4,5.42,2022-01-10,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.38,2.49,4.03,2022-01-11,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.45,3.02,5.65,2022-01-12,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.53,2.92,5.49,2022-01-13,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.54,3.22,6.05,2022-01-14,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.53,4.91,8.06,2022-01-15,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.6,4.35,7.66,2022-01-16,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.71,4.28,6.57,2022-01-17,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.66,4.34,7.2,2022-01-18,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.59,4.17,6.81,2022-01-19,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.54,4.01,5.57,2022-01-20,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.46,4.59,6.33,2022-01-21,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.55,4.46,6.27,2022-01-22,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.6,4.96,8.36,2022-01-23,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.61,4.78,7.16,2022-01-24,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.55,4.76,7.28,2022-01-25,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.39,3.3,6.4,2022-01-26,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.24,2.22,3.24,2022-01-27,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.23,3.09,4.64,2022-01-28,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.37,2.98,5.19,2022-01-29,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.36,2.86,5.72,2022-01-30,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.42,4.32,6.61,2022-01-31,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.43,4.8,7.55,2022-02-01,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.48,5.32,7.92,2022-02-02,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.47,3.6,6.31,2022-02-03,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.4,3.14,5.47,2022-02-04,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.29,2.94,4.97,2022-02-05,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.28,3.11,5.3,2022-02-06,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.3,3.34,5.71,2022-02-07,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.35,3.66,5.91,2022-02-08,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.41,3.84,6.12,2022-02-09,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.43,5.04,7.36,2022-02-10,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.47,5.05,7.94,2022-02-11,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.5,4.56,6.64,2022-02-12,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.44,3.84,7.51,2022-02-13,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.49,4.1,6.24,2022-02-14,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.52,3.59,5.97,2022-02-15,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.43,3.81,6.75,2022-02-16,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.33,4.0,7.04,2022-02-17,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.35,2.65,4.24,2022-02-18,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.33,2.78,5.3,2022-02-19,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.23,2.64,4.82,2022-02-20,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.19,2.51,4.14,2022-02-21,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.13,2.83,4.33,2022-02-22,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.09,2.31,4.42,2022-02-23,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.08,1.6,3.0,2022-02-24,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.06,1.55,4.31,2022-02-25,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.12,4.03,4.72,2022-02-26,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.14,4.09,6.35,2022-02-27,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.28,4.31,6.37,2022-02-28,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.35,3.63,5.48,2022-03-01,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.3,2.51,3.83,2022-03-02,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.3,4.03,5.66,2022-03-03,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.32,4.34,6.88,2022-03-04,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.22,3.3,5.48,2022-03-05,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.17,3.06,4.98,2022-03-06,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.21,4.28,6.87,2022-03-07,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.15,3.49,6.15,2022-03-08,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.05,2.69,4.78,2022-03-09,,,,,,,,,,
73.0,61.0,69.0,41.0,31.0,29.0,92,91,92,90,98,109,63,62,61,61,62,62,172,186,226,277,269,270,138,150,148,145,150,153,690,664,626,577,581.0,577.0,-12.84029409238341,15.129464580656672,51.0,Senegal,-12.8403,15.1295,Gambia,15.13,-12.84,0.0,-999.0,100.02,2.92,5.16,2022-03-10,,,,,,,,,,
