soil_soc_0-5cm,soil_soc_5-15cm,soil_soc_15-30cm,soil_soc_30-60cm,soil_soc_60-100cm,soil_soc_100-200cm,soil_cec_0-5cm,soil_cec_5-15cm,soil_cec_15-30cm,soil_cec_30-60cm,soil_cec_60-100cm,soil_cec_100-200cm,soil_phh2o_0-5cm,soil_phh2o_5-15cm,soil_phh2o_15-30cm,soil_phh2o_30-60cm,soil_phh2o_60-100cm,soil_phh2o_100-200cm,soil_clay_0-5cm,soil_clay_5-15cm,soil_clay_15-30cm,soil_clay_30-60cm,soil_clay_60-100cm,soil_clay_100-200cm,soil_silt_0-5cm,soil_silt_5-15cm,soil_silt_15-30cm,soil_silt_30-60cm,soil_silt_60-100cm,soil_silt_100-200cm,soil_sand_0-5cm,soil_sand_5-15cm,soil_sand_15-30cm,soil_sand_30-60cm,soil_sand_60-100cm,soil_sand_100-200cm,soil_Longitude,soil_Latitude,soil_index_right,soil_Country,soil_soil_Longitude,soil_soil_Latitude,Country,Latitude,Longitude,PRECTOTCORR_-0.16999999999999993,IMERG_PRECTOT_-0.16999999999999993,PS_-0.16999999999999993,WS2M_-0.16999999999999993,WS2M_MAX_-0.16999999999999993,DATE,WS10M_RANGE_-0.17,WD10M_-0.17,GWETTOP_-0.17,GWETROOT_-0.17,GWETPROF_-0.17,PRECTOTCORR_-10.17,IMERG_PRECTOT_-10.17,PS_-10.17,WS2M_-10.17,WS2M_MAX_-10.17,PRECTOTCORR_-12.17,IMERG_PRECTOT_-12.17,PS_-12.17,WS2M_-12.17,WS2M_MAX_-12.17,PRECTOTCORR_-2.17,IMERG_PRECTOT_-2.17,PS_-2.17,WS2M_-2.17,WS2M_MAX_-2.17,PRECTOTCORR_-4.17,IMERG_PRECTOT_-4.17,PS_-4.17,WS2M_-4.17,WS2M_MAX_-4.17,PRECTOTCORR_-6.17,IMERG_PRECTOT_-6.17,PS_-6.17,WS2M_-6.17,WS2M_MAX_-6.17,PRECTOTCORR_-8.17,IMERG_PRECTOT_-8.17,PS_-8.17,WS2M_-8.17,WS2M_MAX_-8.17,PRECTOTCORR_1.83,IMERG_PRECTOT_1.83,PS_1.83,WS2M_1.83,WS2M_MAX_1.83,PRECTOTCORR_3.83,IMERG_PRECTOT_3.83,PS_3.83,WS2M_3.83,WS2M_MAX_3.83,PRECTOTCORR_5.83,IMERG_PRECTOT_5.83,PS_5.83,WS2M_5.83,WS2M_MAX_5.83
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-08,,,,,,0.83,-999.0,97.62,2.38,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-09,,,,,,0.75,-999.0,97.88,2.98,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-10,,,,,,0.0,-999.0,97.82,3.4,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-11,,,,,,0.0,-999.0,97.72,2.95,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-12,,,,,,0.0,-999.0,97.75,1.54,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-13,,,,,,0.0,-999.0,97.83,2.79,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-14,,,,,,0.0,-999.0,97.82,4.87,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-15,,,,,,0.0,-999.0,97.9,4.93,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-16,,,,,,0.0,-999.0,97.9,2.33,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-17,,,,,,0.0,-999.0,97.82,2.01,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-18,,,,,,0.0,-999.0,97.69,1.74,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-19,,,,,,0.0,-999.0,97.57,2.27,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-20,,,,,,0.06,-999.0,97.78,2.84,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-21,,,,,,0.04,-999.0,97.9,3.9,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-22,,,,,,0.01,-999.0,97.83,2.28,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-23,,,,,,0.2,-999.0,97.77,3.29,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-24,,,,,,0.07,-999.0,97.82,3.16,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-25,,,,,,3.54,-999.0,98.04,4.02,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-26,,,,,,6.03,-999.0,98.22,2.32,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-27,,,,,,3.73,-999.0,98.23,1.74,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-28,,,,,,1.67,-999.0,98.01,2.95,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-29,,,,,,0.08,-999.0,97.73,2.91,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-30,,,,,,0.02,-999.0,97.68,3.11,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-05-31,,,,,,0.0,-999.0,97.86,2.75,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-01,,,,,,0.0,-999.0,97.76,3.27,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-02,,,,,,0.0,-999.0,97.58,1.38,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-03,,,,,,0.0,-999.0,97.54,2.77,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-04,,,,,,0.35,-999.0,97.76,3.79,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-05,,,,,,0.21,-999.0,97.78,2.62,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-06,,,,,,0.0,-999.0,97.69,2.84,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-07,,,,,,0.64,-999.0,97.88,3.53,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-08,,,,,,0.68,-999.0,97.98,2.16,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-09,,,,,,2.42,-999.0,97.91,2.96,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-10,,,,,,0.54,-999.0,97.73,2.7,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-11,,,,,,0.0,-999.0,97.69,2.13,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-12,,,,,,4.95,-999.0,97.83,3.26,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-13,,,,,,18.98,-999.0,98.05,1.55,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-14,,,,,,3.18,-999.0,97.99,1.79,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-15,,,,,,0.57,-999.0,97.94,4.32,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-16,,,,,,0.0,-999.0,97.54,3.67,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-17,,,,,,0.0,-999.0,97.66,3.32,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-18,,,,,,0.03,-999.0,97.99,4.02,6.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-19,,,,,,0.49,-999.0,98.17,1.87,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-20,,,,,,4.62,-999.0,98.24,1.86,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-21,,,,,,3.18,-999.0,98.11,1.51,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-22,,,,,,12.88,-999.0,97.95,1.38,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-23,,,,,,20.75,-999.0,97.96,2.4,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-24,,,,,,0.22,-999.0,97.95,1.79,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-25,,,,,,4.34,-999.0,97.92,2.24,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-26,,,,,,1.57,-999.0,97.92,2.0,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-27,,,,,,4.04,-999.0,98.04,1.35,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-28,,,,,,6.9,-999.0,98.15,1.1,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-29,,,,,,2.78,-999.0,98.04,1.46,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-06-30,,,,,,2.03,-999.0,97.97,3.83,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-07-01,,,,,,1.34,-999.0,97.93,3.73,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-07-02,,,,,,0.58,-999.0,98.13,1.98,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-07-03,,,,,,0.47,-999.0,98.1,1.93,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-07-04,,,,,,0.69,-999.0,98.05,1.6,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,120.0,98.0,64.0,55.0,49.0,142,137,136,139,141,141,57,56,56,56,57,58,252,224,301,343,348,334,355,368,340,322,319,331,393,408,359,335,333.0,335.0,-10.241917133067693,14.099418096114116,52.0,Mali,-10.2419,14.0994,Mali,14.1,-10.17,,,,,,2022-07-05,,,,,,0.93,-999.0,98.05,2.44,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
